candidate,window_id,entry_date,start_date,end_date,stock_code,weight,score,stock_return,return_contribution,note
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002738,0.036000000004219955,0.9806513026052104,0.027391304347825995,0.000986086956637326,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600549,0.036000000004219955,0.9807034068136272,0.10067796610169477,0.0036244067800858685,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000657,0.036000000004219955,0.980875751503006,0.25431861804222655,0.00915547025059337,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002851,0.036000000004219955,0.9808917835671342,0.22248572683355294,0.008009486166946786,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,301200,0.036000000004219955,0.9809559118236473,0.02795339035577027,0.0010063220529256916,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300757,0.036000000004219955,0.9809839679358717,0.036746268656716374,0.001322865671796857,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,601212,0.036000000004219955,0.981,0.6114352392065345,0.022011668614015472,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,601118,0.036000000004219955,0.9949418837675351,0.17851239669421481,0.006426446281745048,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688266,0.036000000004219955,0.9950581162324649,-0.00603095129722353,-0.00021711424672549742,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,601567,0.036000000004219955,0.9951743486973947,-0.042748091603053484,-0.0015389312978903204,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688037,0.036000000004219955,0.947879759519038,0.05511069241639177,0.0019839849272226683,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,603920,0.036000000000000004,0.9478837675350701,0.12116740449253971,0.00436202656173143,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,601179,0.036000000000000004,0.9476833667334669,-0.04738154613466328,-0.0017057356608478783,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000426,0.036000000000000004,0.9477234468937875,0.2693726937269372,0.00969741697416974,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688778,0.036000000000000004,0.9477755511022043,-0.03570293463290608,-0.001285305646784619,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300751,0.036000000000000004,0.9479599198396793,0.38775344687753455,0.013959124087591245,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002195,0.036000000000000004,0.9479038076152304,0.018750000000000044,0.0006750000000000017,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688387,0.036000000000000004,0.9479358717434869,0.01025641025641022,0.00036923076923076796,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300857,0.036000000000000004,0.947939879759519,0.13692988254436367,0.004929475771597093,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,301611,0.036000000000000004,0.947943887775551,-0.09694430398035103,-0.0034899949432926377,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002185,0.036000000000000004,0.9797815631262525,0.07193229901269382,0.002589562764456978,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,603179,0.03333333331223356,0.9476072144288576,-0.0643080124869927,-0.0021436004148762053,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688281,0.02666666664978681,0.9475871743486973,-0.02371807182638752,-0.0006324819149699763,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000559,0.019999999987340117,0.9475310621242484,-0.11266201395812558,-0.002253240277736224,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000987,0.013333333324893405,0.947507014028056,-0.024390243902439046,-0.0003252032518266687,
economic_medium_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688615,0.0066666666624467024,0.9474869739478957,-0.03073000536768644,-0.00020486670232156343,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,601212,0.032972380952380954,0.9972244488977955,0.6114352392065345,0.02016047563482803,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002044,0.032972380952380954,0.9743887775551102,-0.06896551724137934,-0.0022739573070607562,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,603650,0.032972380952380954,0.9302605210420841,-0.0508934269304403,-0.0016780774607226417,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000830,0.032972380952380954,0.934749498997996,0.03850102669404509,0.0012694705192138431,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600637,0.032972380952380954,0.9408517034068136,-0.009401709401709368,-0.0003099967439967429,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600435,0.032972380952380954,0.941312625250501,-0.005247813411078717,-0.0001730329029571012,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002851,0.032972380952380954,0.9945591182364729,0.22248572683355294,0.007335884141623273,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000960,0.032972380952380954,0.9617234468937875,0.14387080988500123,0.004743763151455836,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600498,0.032972380952380954,0.9632865731462925,0.10385351188849401,0.0034242975572300488,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688037,0.032972380952380954,0.9734869739478957,0.05511069241639177,0.0018171307449027616,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002195,0.032972380952380954,0.9617034068136271,0.018750000000000044,0.0006182321428571443,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,601106,0.032972380952380954,0.9770541082164328,0.0949494949494949,0.003130710918710917,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,001389,0.032972380952380954,0.978196392785571,0.08595958538372939,0.0028342921957810433,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688281,0.032972380952380954,0.9921142284569138,-0.02371807182638752,-0.0007820412997155832,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002156,0.032972380952380954,0.9917635270541082,-0.03564427018356797,-0.001175276455262197,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,301200,0.032972380952380954,0.9894288577154308,0.02795339035577027,0.0009216898357210691,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300757,0.032972380952380954,0.9863026052104208,0.036746268656716374,0.0012116119687277883,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002153,0.032972380952380954,0.9299699398797596,-0.05962643678160917,-0.001966025588396277,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,688234,0.032972380952380954,0.9842985971943887,-0.16486392184228893,-0.00543595603628751,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,000657,0.032972380952380954,0.982254509018036,0.25431861804222655,0.008385490357371359,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600549,0.032972380952380954,0.9802605210420842,0.10067796610169477,0.003319592251815976,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,603920,0.030758,0.9520140280561121,0.12116740449253971,0.0037268670273815363,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002353,0.030758,0.9486573146292584,0.03704118173679505,0.001139312667860342,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002064,0.030758,0.9476553106212424,0.0253353204172877,0.000779263785394935,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002738,0.030758,0.9523046092184368,0.027391304347825995,0.0008425017391304319,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600497,0.030758,0.9428857715430861,0.21583514099783074,0.006638657266811278,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600988,0.030758,0.9426553106212425,0.22063037249283668,0.0067861489971346705,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300346,0.030758,0.9536072144288577,-0.04086970737289519,-0.0012570704593755104,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,600295,0.030758,0.939749498997996,-0.01850670070197824,-0.0005692291001914467,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,300567,0.030758,0.930380761523046,-0.029791721592407172,-0.0009163337727392598,
recent_compact_capacity,w01,2026-01-21,2026-01-22,2026-01-28,002025,0.030758,0.9449899799599198,-0.005152671755725091,-0.00015848587786259236,
recent_compact_current,w01,2026-01-21,2026-01-22,2026-01-28,002465,0.027027027027027035,0.9964929859719439,-0.02655367231638417,-0.0007176668193617345,
